energy  Au-5d_up  Au-5d_down   O-2p_up  O-2p_down
 0.01875   1.41165     0.22780   0.01325    0.00620
 0.03750   1.37825     0.26416   0.01286    0.00689
 0.05625   1.25795     0.29890   0.01161    0.00725
 0.07500   1.07328     0.33873   0.00986    0.00730
 0.09375   0.85591     0.39459   0.00781    0.00720
 0.11250   0.63797     0.47887   0.00587    0.00717
 0.13125   0.44442     0.60027   0.00421    0.00745
 0.15000   0.28932     0.75843   0.00315    0.00831
 0.16875   0.17603     0.94055   0.00272    0.00984
 0.18750   0.10020     1.12168   0.00310    0.01205
 0.20625   0.05351     1.26980   0.00444    0.01491
 0.22500   0.02704     1.35463   0.00702    0.01850
 0.24375   0.01337     1.35653   0.01105    0.02286
 0.26250   0.00704     1.27281   0.01696    0.02830
 0.28125   0.00470     1.11832   0.02527    0.03535
 0.30000   0.00439     0.92029   0.03659    0.04492
 0.31875   0.00513     0.71020   0.05188    0.05814
 0.33750   0.00650     0.51537   0.07229    0.07648
 0.35625   0.00830     0.35373   0.09903    0.10123
 0.37500   0.01045     0.23237   0.13310    0.13374
 0.39375   0.01293     0.14948   0.17493    0.17452
 0.41250   0.01563     0.09795   0.22415    0.22307
 0.43125   0.01856     0.06887   0.27930    0.27803
 0.45000   0.02169     0.05404   0.33876    0.33745
 0.46875   0.02508     0.04722   0.40071    0.39945
 0.48750   0.02888     0.04440   0.46448    0.46295
 0.50625   0.03326     0.04333   0.53092    0.52859
 0.52500   0.03847     0.04317   0.60261    0.59897
 0.54375   0.04469     0.04363   0.68377    0.67836
 0.56250   0.05196     0.04477   0.77948    0.77182
 0.58125   0.06031     0.04679   0.89403    0.88377
 0.60000   0.06970     0.04967   1.02948    1.01640
 0.61875   0.08008     0.05345   1.18469    1.16869
 0.63750   0.09123     0.05808   1.35525    1.33636
 0.65625   0.10294     0.06350   1.53514    1.51372
 0.67500   0.11476     0.06964   1.71919    1.69590
 0.69375   0.12591     0.07634   1.90491    1.88090
 0.71250   0.13542     0.08320   2.09335    2.07024
 0.73125   0.14233     0.08971   2.28725    2.26711
 0.75000   0.14590     0.09508   2.48793    2.47289
 0.76875   0.14599     0.09864   2.69209    2.68392
 0.78750   0.14333     0.09980   2.89019    2.89004
 0.80625   0.13954     0.09839   3.06798    3.07551
 0.82500   0.13700     0.09483   3.20925    3.22310
 0.84375   0.13864     0.09011   3.30018    3.31745
 0.86250   0.14740     0.08589   3.33210    3.34902
 0.88125   0.16564     0.08447   3.30285    3.31507
 0.90000   0.19439     0.08897   3.21630    3.21966
 0.91875   0.23235     0.10280   3.08045    3.07201
 0.93750   0.27546     0.12925   2.90535    2.88444
 0.95625   0.31696     0.17018   2.70094    2.66977
 0.97500   0.34879     0.22479   2.47525    2.43899
 0.99375   0.36354     0.28854   2.23379    2.19974
 1.01250   0.35682     0.35301   1.98028    1.95604
 1.03125   0.32858     0.40740   1.71827    1.70965
 1.05000   0.28327     0.44104   1.45265    1.46205
 1.06875   0.22828     0.44668   1.19084    1.21675
 1.08750   0.17185     0.42255   0.94221    0.97985
 1.10625   0.12075     0.37311   0.71659    0.75947
 1.12500   0.07920     0.30737   0.52197    0.56395
 1.14375   0.04844     0.23620   0.36307    0.39960
 1.16250   0.02766     0.16925   0.24055    0.26929
 1.18125   0.01473     0.11312   0.15147    0.17217
 1.20000   0.00731     0.07049   0.09050    0.10415
 1.21875   0.00340     0.04097   0.05118    0.05956
 1.23750   0.00145     0.02221   0.02737    0.03210
 1.25625   0.00058     0.01121   0.01383    0.01632
 1.27500   0.00021     0.00528   0.00660    0.00779
 1.29375   0.00007     0.00233   0.00296    0.00348
 1.31250   0.00002     0.00094   0.00122    0.00145
 1.33125   0.00001     0.00036   0.00048    0.00059
 1.35000   0.00000     0.00013   0.00020    0.00020
 1.36875   0.00000     0.00004   0.00002    0.00002
 1.38750   0.00000     0.00001   0.00000    0.00000
 1.40625   0.00000     0.00000   0.00000    0.00000
 1.42500   0.00000     0.00000   0.00000    0.00000
 1.44375   0.00000     0.00000   0.00000    0.00000
 1.46250   0.00000     0.00000   0.00000    0.00000
 1.48125   0.00000     0.00000   0.00000    0.00000
 1.50000   0.00000     0.00000   0.00000    0.00000
 1.51875   0.00000     0.00000   0.00000    0.00000
 1.53750   0.00000     0.00000   0.00000    0.00000
 1.55625   0.00000     0.00000   0.00000    0.00000
 1.57500   0.00000     0.00000   0.00000    0.00000
 1.59375   0.00000     0.00000   0.00000    0.00000
 1.61250   0.00000     0.00000   0.00000    0.00000
 1.63125   0.00000     0.00000   0.00000    0.00000
 1.65000   0.00000     0.00000   0.00000    0.00000
 1.66875   0.00000     0.00000   0.00000    0.00000
 1.68750   0.00000     0.00000   0.00000    0.00000
 1.70625   0.00000     0.00000   0.00000    0.00000
 1.72500   0.00000     0.00000   0.00000    0.00000
 1.74375   0.00000     0.00000   0.00000    0.00000
 1.76250   0.00000     0.00000   0.00000    0.00000
 1.78125   0.00000     0.00000   0.00000    0.00000
 1.80000   0.00000     0.00000   0.00000    0.00000
 1.81875   0.00000     0.00000   0.00000    0.00000
 1.83750   0.00000     0.00000   0.00000    0.00000
 1.85625   0.00000     0.00000   0.00000    0.00000
 1.87500   0.00004     0.00000   0.00000    0.00000
 1.89375   0.00010     0.00000   0.00000    0.00000
 1.91250   0.00028     0.00000   0.00000    0.00000
 1.93125   0.00071     0.00000   0.00004    0.00000
 1.95000   0.00164     0.00000   0.00015    0.00000
 1.96875   0.00357     0.00000   0.00033    0.00000
 1.98750   0.00714     0.00000   0.00069    0.00000
 2.00625   0.01337     0.00000   0.00130    0.00000
 2.02500   0.02330     0.00000   0.00222    0.00000
 2.04375   0.03787     0.00000   0.00364    0.00000
 2.06250   0.05741     0.00001   0.00552    0.00000
 2.08125   0.08116     0.00004   0.00778    0.00000
 2.10000   0.10700     0.00011   0.01027    0.00000
 2.11875   0.13152     0.00028   0.01262    0.00001
 2.13750   0.15076     0.00071   0.01447    0.00006
 2.15625   0.16113     0.00165   0.01545    0.00014
 2.17500   0.16059     0.00356   0.01542    0.00034
 2.19375   0.14925     0.00707   0.01432    0.00066
 2.21250   0.12934     0.01319   0.01242    0.00120
 2.23125   0.10452     0.02287   0.01002    0.00215
 2.25000   0.07877     0.03700   0.00756    0.00349
 2.26875   0.05534     0.05588   0.00531    0.00530
 2.28750   0.03627     0.07864   0.00354    0.00747
 2.30625   0.02217     0.10323   0.00211    0.00977
 2.32500   0.01264     0.12637   0.00122    0.01198
 2.34375   0.00671     0.14422   0.00064    0.01361
 2.36250   0.00332     0.15346   0.00032    0.01450
 2.38125   0.00153     0.15232   0.00014    0.01440
 2.40000   0.00066     0.14095   0.00004    0.01335
 2.41875   0.00026     0.12162   0.00000    0.01151
 2.43750   0.00010     0.09787   0.00000    0.00924
 2.45625   0.00003     0.07343   0.00000    0.00695
 2.47500   0.00000     0.05138   0.00000    0.00485
 2.49375   0.00000     0.03352   0.00000    0.00318
 2.51250   0.00000     0.02038   0.00000    0.00193
 2.53125   0.00000     0.01156   0.00000    0.00111
 2.55000   0.00000     0.00611   0.00000    0.00056
 2.56875   0.00000     0.00301   0.00000    0.00029
 2.58750   0.00000     0.00138   0.00000    0.00011
 2.60625   0.00000     0.00060   0.00000    0.00005
 2.62500   0.00000     0.00023   0.00000    0.00001
 2.64375   0.00000     0.00009   0.00000    0.00000
 2.66250   0.00000     0.00003   0.00000    0.00000
 2.68125   0.00000     0.00000   0.00000    0.00000
 2.70000   0.00000     0.00000   0.00001    0.00000
 2.71875   0.00002     0.00000   0.00006    0.00000
 2.73750   0.00005     0.00000   0.00019    0.00000
 2.75625   0.00017     0.00000   0.00050    0.00000
 2.77500   0.00034     0.00000   0.00114    0.00000
 2.79375   0.00073     0.00000   0.00245    0.00000
 2.81250   0.00142     0.00000   0.00482    0.00000
 2.83125   0.00265     0.00000   0.00896    0.00000
 2.85000   0.00461     0.00000   0.01552    0.00001
 2.86875   0.00745     0.00002   0.02508    0.00008
 2.88750   0.01129     0.00005   0.03791    0.00023
 2.90625   0.01606     0.00013   0.05368    0.00057
 2.92500   0.02141     0.00034   0.07124    0.00131
 2.94375   0.02695     0.00070   0.08894    0.00269
 2.96250   0.03207     0.00138   0.10467    0.00532
 2.98125   0.03626     0.00251   0.11673    0.00973
 3.00000   0.03923     0.00432   0.12399    0.01660
 3.01875   0.04084     0.00694   0.12617    0.02664
 3.03750   0.04112     0.01048   0.12372    0.04010
 3.05625   0.04022     0.01489   0.11746    0.05677
 3.07500   0.03837     0.01997   0.10836    0.07568
 3.09375   0.03580     0.02527   0.09733    0.09531
 3.11250   0.03308     0.03032   0.08530    0.11359
 3.13125   0.03087     0.03453   0.07356    0.12841
 3.15000   0.03018     0.03740   0.06366    0.13798
 3.16875   0.03205     0.03863   0.05724    0.14117
 3.18750   0.03734     0.03810   0.05586    0.13763
 3.20625   0.04637     0.03604   0.06038    0.12811
 3.22500   0.05867     0.03297   0.07084    0.11419
 3.24375   0.07295     0.02975   0.08644    0.09830
 3.26250   0.08727     0.02748   0.10558    0.08326
 3.28125   0.09944     0.02731   0.12641    0.07216
 3.30000   0.10756     0.03027   0.14685    0.06760
 3.31875   0.11048     0.03700   0.16537    0.07137
 3.33750   0.10791     0.04738   0.18040    0.08413
 3.35625   0.10049     0.06049   0.19083    0.10468
 3.37500   0.08944     0.07468   0.19574    0.13049
 3.39375   0.07622     0.08775   0.19444    0.15782
 3.41250   0.06240     0.09760   0.18715    0.18266
 3.43125   0.04929     0.10278   0.17504    0.20171
 3.45000   0.03796     0.10270   0.16098    0.21365
 3.46875   0.02917     0.09787   0.14932    0.21947
 3.48750   0.02321     0.08948   0.14569    0.22297
 3.50625   0.02011     0.07907   0.15629    0.22984
 3.52500   0.01947     0.06803   0.18645    0.24674
 3.54375   0.02057     0.05745   0.23934    0.27964
 3.56250   0.02253     0.04808   0.31430    0.33194
 3.58125   0.02448     0.04032   0.40584    0.40244
 3.60000   0.02569     0.03444   0.50355    0.48475
 3.61875   0.02576     0.03041   0.59370    0.56745
 3.63750   0.02464     0.02806   0.66193    0.63662
 3.65625   0.02265     0.02705   0.69712    0.67936
 3.67500   0.02030     0.02690   0.69417    0.68756
 3.69375   0.01810     0.02720   0.65537    0.66037
 3.71250   0.01640     0.02764   0.58947    0.60413
 3.73125   0.01530     0.02804   0.50880    0.53016
 3.75000   0.01475     0.02834   0.42640    0.45157
 3.76875   0.01453     0.02846   0.35336    0.38027
 3.78750   0.01442     0.02832   0.29807    0.32523
 3.80625   0.01426     0.02781   0.26628    0.29258
 3.82500   0.01399     0.02690   0.26169    0.28613
 3.84375   0.01375     0.02560   0.28659    0.30801
 3.86250   0.01354     0.02405   0.34120    0.35884
 3.88125   0.01357     0.02254   0.42361    0.43749
 3.90000   0.01385     0.02135   0.52988    0.54085
 3.91875   0.01438     0.02061   0.65489    0.66482
 3.93750   0.01505     0.02040   0.79457    0.80554
 3.95625   0.01566     0.02061   0.94754    0.96147
 3.97500   0.01611     0.02101   1.11570    1.13359
 3.99375   0.01620     0.02132   1.30238    1.32402
 4.01250   0.01587     0.02136   1.50852    1.53258
 4.03125   0.01508     0.02090   1.72867    1.75314
 4.05000   0.01398     0.01994   1.94894    1.97173
 4.06875   0.01270     0.01853   2.14888    2.16814
 4.08750   0.01145     0.01687   2.30606    2.32058
 4.10625   0.01047     0.01524   2.40239    2.41115
 4.12500   0.00996     0.01381   2.42805    2.43035
 4.14375   0.01000     0.01285   2.38277    2.37850
 4.16250   0.01058     0.01252   2.27378    2.26333
 4.18125   0.01161     0.01281   2.11239    2.09735
 4.20000   0.01286     0.01364   1.91143    1.89458
 4.21875   0.01398     0.01474   1.68391    1.66895
 4.23750   0.01468     0.01579   1.44297    1.43362
 4.25625   0.01477     0.01645   1.20210    1.20076
 4.27500   0.01410     0.01649   0.97453    0.98161
 4.29375   0.01280     0.01575   0.77230    0.78586
 4.31250   0.01104     0.01433   0.60449    0.62116
 4.33125   0.00913     0.01251   0.47599    0.49224
 4.35000   0.00733     0.01052   0.38711    0.40074
 4.36875   0.00593     0.00870   0.33409    0.34496
 4.38750   0.00494     0.00725   0.31057    0.32038
 4.40625   0.00446     0.00633   0.30983    0.32078
 4.42500   0.00447     0.00591   0.32635    0.34013
 4.44375   0.00494     0.00599   0.35714    0.37378
 4.46250   0.00580     0.00654   0.40219    0.41995
 4.48125   0.00703     0.00743   0.46361    0.47948
 4.50000   0.00859     0.00867   0.54441    0.55489
 4.51875   0.01035     0.01008   0.64579    0.64808
 4.53750   0.01217     0.01160   0.76493    0.75746
 4.55625   0.01392     0.01307   0.89279    0.87563
 4.57500   0.01545     0.01437   1.01457    0.98919
 4.59375   0.01668     0.01541   1.11183    1.08093
 4.61250   0.01760     0.01622   1.16779    1.13440
 4.63125   0.01819     0.01685   1.17214    1.13914
 4.65000   0.01861     0.01740   1.12467    1.09452
 4.66875   0.01885     0.01795   1.03531    1.00991
 4.68750   0.01901     0.01855   0.92075    0.90173
 4.70625   0.01907     0.01920   0.79916    0.78800
 4.72500   0.01907     0.01980   0.68542    0.68356
 4.74375   0.01895     0.02032   0.58833    0.59666
 4.76250   0.01872     0.02052   0.51057    0.52922
 4.78125   0.01828     0.02035   0.45082    0.47836
 4.80000   0.01766     0.01968   0.40572    0.43948
 4.81875   0.01682     0.01850   0.37233    0.40842
 4.83750   0.01574     0.01692   0.34841    0.38287
 4.85625   0.01445     0.01501   0.33264    0.36234
 4.87500   0.01299     0.01299   0.32429    0.34748
 4.89375   0.01143     0.01104   0.32255    0.33903
 4.91250   0.00990     0.00927   0.32632    0.33722
 4.93125   0.00849     0.00785   0.33452    0.34125
 4.95000   0.00734     0.00680   0.34629    0.34976
 4.96875   0.00649     0.00615   0.36145    0.36149
 4.98750   0.00605     0.00586   0.38075    0.37571
 5.00625   0.00603     0.00594   0.40578    0.39304
